Truth,Pred
o,o
v,v
á,á
.,<DEL>
 , 
C,C
h,h
t,t
ě,ě
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
d,d
n,n
e,e
s,s
 , 
d,d
o,o
r,r
a,a
 , 
V,V
s,s
e,e
t,t
í,í
n,n
a,a
",",<DEL>
 , 
a,a
l,l
e,e
 ,<DEL>
v,<DEL>
n,n
e,e
p,p
r,r
o,o
m,m
o,o
k,k
a,a
v,v
é,é
 , 
l,l
á,á
t,t
k,k
y,y
.,<DEL>
 , 
v,v
y,y
t,t
á,á
h,h
l,l
 , 
z,<DEL>
 ,<DEL>
p,p
o,o
d,d
l,l
a,a
h,h
y,y
 , 
p,p
o,o
h,h
y,y
b,b
l,l
i,i
v,v
é,é
 , 
p,p
r,r
k,k
n,n
o,o
 , 
a,c
 ,<DEL>
 ,<DEL>
t,<DEL>
a,a
m,m
 , 
z,z
a,a
s,s
u,u
n,n
u,u
l,l
.,<DEL>
 , 
Z,Z
í,í
t,t
r,r
a,a
 , 
p,p
o,o
j,j
e,e
d,d
u,u
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
j,j
á,á
",",","
 , 
a,<DEL>
 ,<DEL>
m,m
o,o
h,h
l,l
 , 
v,<DEL>
 ,<DEL>
J,J
a,a
b,b
l,l
ů,ů
n,n
c,c
e,e
 , 
z,z
a,a
 , 
k,k
o,o
n,n
č,č
i,i
l,l
 , 
s,s
v,v
é,é
 , 
p,p
o,o
k,k
y,y
n,n
y,y
 , 
 ,<DEL>
p,p
a,a
k,k
",",","
 , 
p,<DEL>
a,<DEL>
k,<DEL>
 ,<DEL>
s,s
e,e
 , 
b,b
u,u
d,d
e,e
m,m
e,e
 , 
s,s
t,t
ř,ř
í,í
d,d
a,a
t,t
",",","
 , 
t,t
y,y
 , 
<INS>,k
-,l
-,u
 , 
k,p
l,a
u,k
v,v
i,i
d,d
ě,ě
l,l
<INS>, 
",",","
 , 
a,a
ť,ť
 , 
h,h
n,n
e,e
d,d
 , 
p,p
ř,ř
e,e
d,d
e,e
 , 
v,v
š,š
e,e
m,m
i,i
 , 
p,p
o,o
v,v
í,í
",",","
 , 
k,k
t,t
e,e
r,r
é,é
h,h
o,o
 , 
g,g
e,e
n,n
e,e
r,r
á,á
l,l
a,a
 , 
z,z
n,n
á,á
?,?
 , 
N,N
u,u
 , 
p,p
o,o
v,v
í,í
d,d
e,e
j,j
<INS>, 
",",","
 , 
p,p
r,r
o,o
t,t
o,o
ž,ž
e,e
 , 
j,j
á,á
 , 
z,z
n,n
á,á
m,m
 , 
v,v
š,š
e,e
c,c
h,h
n,n
y,y
 , 
g,g
e,e
n,n
e,e
r,r
á,á
l,l
y,y
.,.
"""",<DEL>
 , 
„,""""
J,J
á,á
 , 
j,j
s,s
e,e
m,m
 , 
v,v
i,i
d,d
ě,ě
l,l
 , 
g,g
e,e
n,n
e,e
r,r
á,á
l,l
a,a
 , 
Z,Z
í,i
b,b
e,e
r,r
t,t
a,a
",", 
"""",_
 , 
o,o
d,d
p,p
o,o
v,v
í,í
d,d
á,á
 , 
j,j
a,a
k,k
s,s
i,i
 , 
n,n
e,e
r,r
o,o
z,z
h,h
o,o
d,d
n,n
ě,ě
 , 
K,K
v,v
a,a
s,s
o,o
v,v
.,.
 , 
„,""""
Z,Z
í,í
b,b
e,e
r,r
t,t
a,a
!,!
 , 
T,T
a,a
k,k
o,o
v,v
ý,ý
 , 
g,g
e,e
n,n
e,e
r,r
á,á
l,l
 , 
n,n
i,i
k,k
d,d
y,y
 , 
n,n
e,e
b,b
ý,ý
v,v
a,a
l,l
.,.
 , 
D,D
o,o
 , 
z,Z
á,á
d,d
 , 
s,s
e,e
 , 
t,t
i,i
 , 
a,a
s,s
i,i
 , 
z,z
a,a
k,k
o,o
u,u
k,k
a,a
l,l
.,-
c,c
e,e
l,l
ý,ý
m,m
 , 
s,s
v,v
ě,ě
t,t
e,e
m,m
",",","
 , 
a,a
 , 
ž,ž
e,e
 , 
t,t
e,e
d,d
y,y
 , 
n,n
e,e
n,n
í,í
 , 
<INS>,i
j,j
e,e
š,š
t,t
ě,ě
 , 
d,d
o,o
c,c
e,e
l,l
a,a
 , 
p,p
o,o
v,v
r,r
h,h
e,e
l,l
e,e
m,m
",",","
 , 
ú,ú
p,p
l,l
n,n
ě,ě
 , 
z,z
a,a
h,h
u,u
b,b
e,e
n,n
ý,ý
m,m
 , 
č,č
l,l
o,o
v,v
ě,ě
k,k
e,e
m,m
",",;
 , 
o,o
d,d
 , 
s,s
p,p
o,o
l,l
e,e
č,č
n,n
o,o
s,s
t,t
i,i
 , 
l,l
i,i
d,d
s,s
k,k
é,é
 , 
o,o
d,d
ř,ř
í,í
z,z
n,n
u,u
t,t
ý,ý
m,m
 , 
k,k
u,u
s,s
e,e
m,m
",",;
 , 
ž,ž
e,e
 , 
i,i
 ,<DEL>
v,v
 , 
k,k
á,á
z,z
n,n
i,i
c,c
i,i
 , 
s,s
e,e
 , 
d,d
ě,ě
j,j
e,e
 , 
t,t
o,o
t,t
é,é
ž,ž
",",;
 , 
c,<DEL>
o,<DEL>
 ,<DEL>
m,m
e,e
z,z
i,i
 , 
l,l
i,i
d,d
m,m
i,i
.,<DEL>
 , 
T,T
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
t,t
o,o
 , 
c,c
í,í
t,t
i,i
l,l
i,i
;,;
 , 
b,b
y,y
l,l
o,o
 , 
t,t
o,o
 , 
v,v
i,i
d,d
n,n
o,o
 ,<DEL>
a,<DEL>
 , 
s,s
r,r
o,o
z,z
u,u
m,m
i,i
t,t
e,e
l,l
n,n
o,o
.,.
 , 
A,A
k,k
i,i
m,m
 , 
A,A
k,k
i,i
m,m
y,y
o,o
t,t
h,h
e,e
r,r
",",","
 , 
a,<DEL>
s,<DEL>
 ,<DEL>
W,W
i,i
c,c
k,k
h,h
a,a
m,m
 , 
a,a
n,n
d,d
 , 
a,a
n,n
o,o
t,t
h,h
e,e
r,r
 , 
o,o
f,f
f,f
i,i
c,c
e,e
r,r
 , 
w,w
a,a
l,l
k,k
e,e
d,d
 , 
b,b
a,a
c,c
k,k
 , 
w,w
i,i
t,t
h,h
 , 
t,t
h,h
e,e
m,m
 , 
t,t
o,o
 , 
L,L
o,o
n,n
g,g
b,b
o,o
u,u
r,r
n,n
",",<DEL>
 , 
a,a
n,n
d,d
 , 
d,d
u,u
r,r
i,i
n,n
g,g
 , 
t,t
h,h
e,e
 , 
w,w
a,a
l,l
k,k
 , 
h,h
e,e
 , 
p,p
a,a
r,r
t,t
i,i
c,c
u,u
l,l
a,a
r,r
l,l
y,y
 , 
a,a
t,t
t,t
e,e
n,n
d,d
e,e
d,d
 , 
t,t
o,o
 , 
h,h
e,e
r,r
<INS>, 
.,.
 , 
H,H
i,i
s,s
 , 
a,a
c,c
c,c
o,o
m,m
p,p
a,a
n,n
y,y
i,i
n,n
g,g
 , 
t,t
h,h
e,e
m,m
 , 
w,w
a,a
s,s
 ,<DEL>
a,<DEL>
 , 
d,d
o,o
u,u
b,b
l,l
e,e
 , 
a,a
d,d
v,v
a,a
n,n
t,t
a,a
g,g
e,e
:,:
 , 
s,s
h,h
e,e
 , 
f,f
e,e
l,l
t,t
 , 
a,a
l,l
l,l
 , 
t,t
h,h
e,e
 , 
c,c
o,o
m,m
p,p
l,l
i,i
m,m
e,e
n,n
t,t
 , 
i,i
t,t
 , 
o,o
f,f
f,f
e,e
r,r
e,e
d,d
 , 
t,t
o,o
 , 
h,h
e,e
r,r
s,s
e,e
l,l
f,f
;,;
b,b
y,y
 , 
j,j
i,i
c,c
h,h
 , 
v,v
ů,ú
b,b
e,e
c,c
 , 
n,n
e,e
b,b
y,y
l,l
o,o
!,!
 , 
P,P
o,o
l,l
k,k
l,l
a,a
 , 
h,h
o,o
ř,r
k,k
o,o
u,u
 , 
s,s
l,1
z,z
u,u
",",","
 , 
n,n
e,e
n,n
á,é
p,p
a,a
d,d
n,n
ě,ě
 , 
s,<DEL>
i,<DEL>
 ,<DEL>
u,u
t,c
ř,r
e,e
l,l
a,a
 , 
o,o
č,č
 , 
n,n
e,e
s,s
l,l
a,a
 , 
d,d
o,o
 , 
s,s
v,v
ě,ě
t,t
n,n
i,i
c,c
e,e
 , 
j,j
í,í
d,d
l,l
 , 
T,<DEL>
u,<DEL>
 ,<DEL>
m,m
á,a
t,t
e,e
 , 
v,v
e,e
č,č
e,e
ř,r
i,i
!,<DEL>
 , 
ř,r
e,e
k,k
l,l
a,a
 , 
 ,<DEL>
z,z
v,v
e,e
s,s
e,e
l,l
a,a
.,.
 , 
A,A
c,c
h,h
",",","
 , 
b,b
r,r
a,a
m,m
b,b
o,o
r,r
y,y
 , 
m,m
l,l
é,é
k,k
o,o
!,!
 , 
T,T
o,c
 , 
m,m
á,a
m,n
 , 
n,n
e,e
j,j
r,r
a,a
d,d
ě,ě
j,d
 , 
M,M
i,i
l,l
k,k
o,o
",",","
 , 
s,s
m,m
á,á
l,<DEL>
 , 
s,s
e,e
 , 
Š,š
t,t
ě,ě
p,p
á,á
n,n
o,c
 , 
T,T
a,a
k,k
 , 
a,a
ť,r
 , 
v,v
á,á
m,m
 , 
c,c
h,h
u,u
t,c
n,n
á,á
!,!
 , 
V,V
r,r
á,á
t,c
i,i
l,l
a,a
 , 
s,<DEL>
e,<DEL>
 ,<DEL>
d,d
o,o
 , 
k,k
u,u
c,c
h,h
y,y
n,n
ě,e
.,<DEL>
k,k
á,á
z,z
n,n
i,i
c,c
e,e
 , 
a,a
 , 
h,h
ř,ř
í,í
t,t
i,i
 , 
s,s
e,e
 , 
n,n
a,a
 , 
s,s
l,l
u,u
n,n
í,í
č,č
k,k
u,u
.,.
 , 
B,B
y,y
l,l
o,o
 , 
j,j
a,a
k,k
s,s
i,i
 , 
s,s
v,v
ě,ě
t,t
l,l
e,e
j,j
i,i
<INS>, 
",",_
 , 
p,p
r,r
o,o
s,s
t,t
o,o
r,r
n,n
ě,ě
j,j
i,i
 , 
n,n
e,e
ž,ž
 , 
v,<DEL>
 ,<DEL>
z,z
i,i
m,m
ě,ě
",",<DEL>
 , 
a,a
l,l
e,e
 , 
j,j
a,a
k,k
s,s
i,i
 , 
t,t
e,e
s,s
k,k
n,n
ě,ě
j,j
i,i
.,.
 , 
D,D
l,l
o,o
u,u
h,h
ý,ý
",",<DEL>
 , 
n,n
e,e
k,k
o,o
n,n
e,e
č,č
n,n
ý,ý
 , 
l,l
e,e
t,t
n,n
í,í
 , 
d,d
e,e
n,n
 , 
s,s
t,t
á,á
v,v
a,a
l,l
 , 
s,s
e,e
 , 
j,j
a,a
k,k
s,s
i,i
 , 
o,o
b,b
z,z
v,v
l,l
á,á
š,š
t,t
ě,ě
 , 
n,n
e,e
s,s
n,n
e,e
s,s
i,i
t,t
e,e
l,l
n,n
ý,ý
m,m
 ,<DEL>
o,<DEL>
 , 
s,s
v,v
á,á
t,t
c,c
í,í
c,c
h,h
.,.
 , 
V,V
e,e
 , 
v,v
š,š
e,e
d,d
n,n
í,í
 , 
d,d
e,e
n,n
 , 
a,a
s,s
p,p
o,o
ň,ň
 , 
s,s
e,e
 , 
č,č
a,a
s,s
 , 
k,k
r,r
á,á
t,t
i,i
l,l
 , 
p,p
r,r
a,a
c,c
í,í
.,.
 , 
L,L
e,e
t,t
n,n
í,í
p,p
o,o
d,d
d,d
ů,u
s,s
t,t
o,o
j,j
n,n
í,i
k,k
 , 
o,o
d,d
 , 
s,s
t,t
r,<DEL>
á,á
ž,ž
e,e
 , 
p,p
ř,ř
i,i
 ,<DEL>
n,n
e,e
m,m
<INS>,n
o,o
c,c
n,n
i,i
c,c
i,i
 , 
p,p
o,o
r,r
u,u
č,č
i,i
l,l
",",","
 , 
a,a
b,b
y,y
 , 
m,m
n,n
e,e
 , 
v,v
p,p
u,u
s,s
t,t
i,i
l,l
i,i
 , 
d,d
o,o
 , 
p,p
o,o
k,k
o,o
j,j
e,e
 , 
a,a
 , 
j,j
á,á
 , 
s,s
e,e
 , 
o,o
c,c
t,t
n,n
u,u
l,l
 , 
v,<DEL>
 ,<DEL>
d,d
l,l
o,o
u,u
h,h
é,é
 , 
a,a
 , 
ú,ú
z,z
k,k
é,é
 , 
s,s
v,v
ě,ě
t,t
n,n
i,i
c,c
i,i
",",","
 , 
p,p
o,o
d,d
é,é
l,l
 , 
j,j
e,e
j,j
í,í
ž,ž
 , 
d,d
e,e
l,l
š,š
í,i
c,c
h,h
 , 
s,s
t,t
ě,ě
n,n
 , 
s,s
t,t
á,a
l,l
y,y
 , 
p,p
o,o
 , 
o,o
b,b
o,o
u,u
 , 
s,s
t,t
r,r
a,a
n,n
á,a
c,c
h,h
 , 
p,p
o,o
s,s
t,t
e,e
l,l
e,e
",",_
 , 
c,c
e,e
l,l
k,k
e,e
m,m
 , 
a,a
s,s
i,i
 , 
d,d
v,v
a,a
c,c
e,e
t,t
 , 
d,d
v,v
ě,ě
",",","
 , 
z,Z
 , 
n,n
i,i
c,c
h,h
ž,ž
 , 
t,t
ř,n
i,<DEL>
 , 
n,n
e,e
b,b
o,o
 , 
č,č
t,t
y,y
ř,ň
i,<DEL>
 , 
n,n
e,e
b,b
y,y
l,l
y,y
 , 
j,j
e,e
š,š
t,t
ě,ě
v,v
š,š
e,e
l,l
i,i
k,k
ý,ý
c,c
h,h
 , 
d,d
r,r
u,u
ž,ž
s,s
t,t
v,v
e,e
c,c
h,h
",",","
 , 
č,č
e,e
t,t
á,á
c,c
h,h
 , 
a,a
 , 
p,p
o,o
d,d
.,.
 , 
J,J
e,e
s,s
t,t
 , 
t,t
o,o
 , 
z,z
v,v
l,l
á,á
š,š
t,t
n,n
í,í
 , 
t,t
y,y
p,p
",",","
 , 
j,j
e,e
n,n
ž,ž
 , 
s,s
i,i
 , 
j,j
e,e
s,s
t,t
 , 
v,v
š,š
u,u
d,d
e,e
 , 
p,p
o,o
d,d
o,o
b,b
e,e
n,n
.,:
 , 
J,J
s,s
o,o
u,u
 , 
t,<DEL>
o,<DEL>
 ,<DEL>
l,l
i,i
d,d
é,é
 , 
o,o
h,h
n,n
i,i
v,v
í,í
<INS>, 
",",","
 , 
d,d
y,y
c,c
h,h
t,t
i,i
v,v
í,í
 , 
p,p
o,o
 , 
s,s
p,p
r,r
a,a
v,v
e,e
d,d
l,l
n,n
o,o
s,s
t,t
i,i
",",<DEL>
 , 
a,","
 , 
n,n
a,a
n,n
e,e
j,j
v,v
ý,ý
š,š
 , 
n,n
a,a
i,i
v,v
n,n
ě,ě
 , 
a,<DEL>
 ,<DEL>
p,p
o,o
c,c
t,t
i,i
v,v
ě,ě
 , 
p,p
ř,ř
e,e
s,s
v,v
ě,ě
d,d
č,č
e,e
n,n
í,í
 , 
o,0
 , 
j,j
e,e
j,j
í,í
 , 
n,n
e,e
z,z
b,b
y,y
t,t
n,n
é,é
",",","
 , 
n,n
e,e
o,o
d,d
v,v
r,r
a,a
t,t
n,n
é,é
",",<DEL>
 ,<DEL>
a,<DEL>
 , 
h,h
l,l
a,a
v,v
n,n
ě,ě
 , 
o,o
k,k
a,a
m,m
ž,ž
i,i
t,t
é,é
 , 
m,m
o,o
ž,ž
n,n
o,o
s,s
t,t
i,i
.,.
o,o
v,v
š,š
e,e
m,m
",",","
 , 
o,o
b,b
c,c
h,h
o,o
d,d
y,y
.,.
 , 
M,M
 , 
m,m
ě,ě
š,š
ť,ť
a,a
n,n
s,s
t,t
v,v
e,e
m,m
 , 
j,j
e,e
 , 
u,u
 , 
 ,<DEL>
n,n
o,o
u,u
z,z
e,e
.,_
 , 
H,H
o,o
t,t
o,o
v,v
á,á
 , 
n,n
u,u
z,z
 , 
B,B
á,á
b,b
y,y
 , 
n,n
o,o
s,s
í,í
 , 
v,v
o,o
d,d
u,u
 , 
z,<DEL>
 ,<DEL>
ř,<DEL>
 ,<DEL>
e,e
c,c
h,h
",",","
 , 
j,j
a,a
k,k
ý,ý
 , 
k,k
u,u
s,s
 , 
c,c
e,e
s,s
t,t
y,y
 , 
d,d
o,o
l,l
i,i
n,n
ě,ě
",",","
 , 
a,a
b,b
y,y
 , 
m,m
o,o
h,h
l,l
y,y
 , 
 ,<DEL>
z,z
a,a
l,l
i,i
t,t
i,i
;,;
 , 
l,l
o,o
p,p
o,o
t,t
í,í
 , 
s,s
e,e
",",","
 , 
l,l
o,o
p,p
o,o
t,t
í,í
",",","
 , 
a,a
 , 
n,n
a,a
p,p
o,o
d,d
z,z
i,i
m,m
<INS>, 
<INS>,z
<INS>, 
<INS>,ř
v,v
a,a
n,n
i,i
t,t
y,y
",",","
 , 
n,n
o,o
t,t
 , 
l,l
o,o
v,v
e,e
",",","
 , 
h,h
a,a
s,s
 , 
b,b
e,e
e,e
n,n
 , 
m,m
y,y
 , 
f,f
o,o
l,l
l,l
y,y
.,.
 , 
P,P
l,l
e,e
a,a
s,s
e,e
 , 
w,w
i,i
t,t
h,h
 , 
t,t
h,h
e,e
 , 
p,p
r,r
e,e
f,f
e,e
r,r
e,e
n,n
c,c
e,e
 , 
o,0
 , 
o,o
n,n
e,e
",",","
 , 
a,a
n,n
d,d
 , 
o,o
f,f
f,f
e,e
n,n
d,d
e,e
d,d
 , 
b,b
y,y
 , 
 ,<DEL>
n,n
e,e
g,g
l,l
e,e
c,c
t,t
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
o,o
t,t
h,h
e,e
r,r
",",","
 , 
o,<DEL>
 ,<DEL>
t,t
h,h
e,e
 , 
v,v
e,e
r,r
y,y
 , 
b,b
e,e
g,g
i,i
n,n
n,n
i,i
n,n
g,g
 , 
o,o
f,f
 ,<DEL>
 , 
a,a
c,c
q,q
u,u
a,a
i,i
n,n
t,t
a,a
n,n
c,c
e,e
",",","
 , 
I,I
 , 
h,h
a,a
v,v
e,e
 , 
c,c
o,o
u,u
r,r
t,t
e,e
d,d
 , 
p,p
r,r
e,e
p,p
o,o
s,s
s,s
e,e
s,s
s,s
i,i
o,o
p,P
ř,ř
í,í
s,s
n,n
ě,ě
 , 
z,z
a,a
p,p
o,c
v,v
ě,e
z,z
e,e
n,n
o,c
 , 
a,<DEL>
 ,<DEL>
b,b
u,u
d,d
e,e
t,t
e,e
 , 
p,p
r,r
o,c
t,t
o,c
 , 
p,P
ř,ř
í,í
s,s
n,n
ě,ě
 , 
p,p
o,c
t,t
r,r
e,e
s,s
t,t
á,á
n,n
.,<DEL>
"""",<DEL>
 , 
Č,Č
e,e
r,r
t,t
 , 
v,<DEL>
í,<DEL>
",",<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
b,b
y,y
l,l
o,c
 , 
z,<DEL>
a,a
 ,<DEL>
h,<DEL>
l,l
u,u
p,p
á,á
k,k
a,a
 , 
N,N
ě,é
m,m
c,c
e,e
!,<DEL>
 , 
K,K
d,d
y,y
b,b
y,y
 , 
m,m
n,n
e,e
 , 
n,n
e,e
b,b
y,y
l,l
 , 
s,s
á,é
m,m
 , 
r,r
o,c
z,z
n,n
í,i
t,t
i,i
l,l
",",","
 , 
b,b
y,y
l,l
 , 
b,b
y,y
 , 
ž,ž
i,i
v,v
 , 
d,d
o,c
s,s
a,a
v,v
a,a
d,d
;,;
 , 
t,<DEL>
a,<DEL>
 ,<DEL>
h,h
á,á
d,d
k,k
a,a
 , 
v,v
š,š
e,e
c,c
h,a
n,n
o,c
 , 
z,2
a,2
v,v
i,i
n,n
i,1
l,l
a,<DEL>
.,<DEL>
 , 
„,""""
T,T
e,e
d,d
y,y
",",","
 , 
p,p
<INS>,P
o,c
v,v
í,i
d,d
á,á
<INS>,n
m, 
",",","
 , 
t,t
y,y
 , 
m,m
y,y
s,s
l,l
í,i
š,š
",",<DEL>
 , 
ž,<DEL>
e,<DEL>
 ,<DEL>
n,n
e,e
s,s
m,m
í,i
m,m
?,?
"""",<DEL>
 , 
„,""""
N,N
e,e
.,<DEL>
"""",<DEL>
 , 
„,<DEL>
N,N
e,e
s,s
m,m
í,i
m,m
?,?
"""",<DEL>
 ,<DEL>
„,<DEL>
V,<DEL>
y,<DEL>
 , 
m,m
n,n
ě,ě
n,n
o,o
t,t
 , 
l,l
e,e
a,a
v,v
e,e
 , 
h,h
e,e
r,r
.,.
 , 
B,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
 ,<DEL>
u,u
r,r
g,g
e,e
d,d
 , 
M,M
r,r
<INS>, 
.,.
 , 
J,J
o,o
n,n
e,e
s,s
’,<DEL>
s,<DEL>
 , 
b,<DEL>
 ,<DEL>
s,s
e,e
n,n
t,t
 , 
f,f
o,o
r,r
 , 
i,i
m,m
m,m
e,e
d,d
i,i
a,a
t,t
e,e
l,l
 , 
w,w
h,h
i,i
l,l
e,e
 , 
h,h
i,i
s,s
 , 
s,s
i,i
s,s
t,t
e,e
r,r
s,s
",",<DEL>
 , 
c,c
o,o
n,n
v,v
i,i
n,n
c,c
e,e
d,d
 , 
t,t
h,h
a,a
t,t
 , 
n,n
o,o
 , 
c,<DEL>
 ,<DEL>
a,a
d,d
v,v
i,i
c,c
e,e
 , 
c,c
o,o
u,u
l,l
d,d
 , 
b,b
e,e
 , 
o,o
f,f
 , 
 ,<DEL>
s,s
e,e
r,r
v,v
i,i
c,c
e,e
",",","
 , 
r,r
e,e
c,c
o,o
m,m
m,m
e,e
n,n
d,d
e,e
 , 
e,e
x,x
p,p
r,r
e,e
s,s
s,s
 , 
t,t
o,o
 , 
t,t
o,o
w,w
n,n
 , 
f,f
o,o
r,r
 , 
o,o
f,f
 , 
t,t
h,h
e,e
 , 
m,m
o,o
s,s
t,t
 , 
e,e
m,m
i,i
n,n
e,e
n,n
t,t
<INS>, 
<INS>,B
<INS>,i
<INS>,n
<INS>,g
m,<DEL>
y,<DEL>
s,<DEL>
e,<DEL>
l,<DEL>
f,<DEL>
 ,<DEL>
t,t
o,o
 , 
k,k
n,n
o,o
w,w
 , 
w,w
h,h
a,a
t,t
 , 
c,c
 , 
o,O
r,I
 , 
o,o
u,u
g,g
h,h
t,t
 , 
t,t
o,o
 , 
b,b
e,e
 , 
r,r
e,e
v,v
e,e
a,a
l,l
e,e
d,d
 , 
F,F
o,o
r,r
 , 
t,t
h,h
e,e
 , 
t,t
r,r
u,u
t,t
h,h
 , 
o,o
f,f
 , 
e,e
v,v
e,e
r,r
y,y
t,t
h,h
i,i
n,n
g,g
 , 
h,h
e,e
r,r
e,e
 , 
r,r
e,e
l,l
a,a
t,t
e,e
d,d
 , 
I,[
 , 
c,c
a,a
n,n
 , 
a,a
p,p
p,p
e,e
a,a
l,l
 , 
m,m
o,o
r,r
e,e
 , 
p,p
a,a
r,r
t,t
i,i
c,c
u,u
l,l
a,a
r,r
l,l
y,y
 , 
t,t
o,o
 , 
t,t
h,h
e,e
 , 
t,t
e,e
s,s
t,t
i,i
m,m
o,o
n,n
y,y
 , 
o,o
f,f
 , 
C,C
o,o
l,l
o,o
n,n
e,e
l,l
<INS>, 
<INS>,m
<INS>,y
<INS>,s
<INS>,e
<INS>,l
<INS>,f
<INS>, 
<INS>,-
z,z
l,l
o,o
č,č
i,i
n,n
c,c
e,e
 , 
t,t
r,r
o,o
c,c
h,h
u,u
 , 
j,j
i,i
n,n
 , 
o,o
č,č
i,i
m,m
a,a
",",<DEL>
 , 
n,n
e,e
ž,ž
 , 
n,n
a,a
 , 
o,o
s,s
t,t
a,a
t,t
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
e,e
",",","
 , 
t,t
e,e
d,d
y,y
 , 
t,t
í,í
m,m
 , 
n,n
a,a
 , 
n,n
ě,é
 , 
p,p
o,o
h,h
l,l
í,í
ž,ž
e,e
l,l
i,i
 , 
m,m
n,n
o,o
 , 
s,s
h,h
o,o
v,v
í,í
v,v
a,a
v,v
ě,ě
j,j
i,i
 , 
v,<DEL>
 ,<DEL>
k,k
á,á
z,z
n,n
i,i
 , 
p,p
r,r
v,v
n,n
í,í
 , 
a,<DEL>
 ,<DEL>
t,t
ř,Ě
e,e
t,t
í,í
 , 
t,t
ř,ř
í,í
d,d
y,y
 , 
p,p
r,r
o,o
t,t
o,o
 , 
s,s
e,e
 , 
m,m
n,n
ě,ě
 , 
z,z
d,d
á,á
",",<DEL>
 , 
ž,","
 , 
o,o
n,n
o,o
h,h
o,o
 , 
m,m
í,í
s,s
t,t
a,a
",",","
 , 
k,k
d,d
e,e
 , 
j,j
s,s
 , 
j,j
á,á
 , 
n,n
a,a
c,c
h,h
á,á
z,z
e,e
l,l
",",","
 , 
m,m
o,o
h,h
u,u
 ,<DEL>
v,<DEL>
Y,Y
e,e
s,s
",",","
 , 
I,I
 , 
r,r
e,e
a,a
l,l
l,l
y,y
 , 
b,b
e,e
l,l
i,i
e,e
v,v
e,e
 , 
D,D
a,a
r,r
c,c
y,y
 , 
d,d
o,o
e,e
s,s
 , 
t,t
a,a
k,k
e,e
 , 
c,c
a,a
r,r
e,e
 , 
o,o
f,f
 , 
h,h
i,i
m,m
 , 
i,i
n,n
 , 
t,t
h,h
o,o
s,s
e,e
 , 
p,p
o,o
i,i
n,n
t,t
s,s
 , 
w,w
h,h
e,e
r,r
e,e
 , 
h,h
e,e
 , 
m,m
o,o
s,s
t,t
 , 
w,w
a,a
n,n
t,t
s,s
 , 
c,c
a,a
r,r
e,e
.,.
 , 
F,F
r,r
o,o
m,m
 , 
s,s
o,o
m,m
e,e
t,t
h,h
i,i
n,n
g,g
 , 
t,t
h,h
a,a
t,t
 , 
h,h
e,e
 , 
t,t
o,o
l,l
d,d
 , 
m,m
e,e
 , 
i,i
n,l
 , 
o,O
u,U
r,I
 , 
j,j
o,o
u,u
r,r
n,n
e,e
y,y
 , 
h,h
i,i
t,t
h,h
e,e
r,r
",",<DEL>
 , 
I,","
 , 
h,h
a,a
v,v
e,e
 , 
r,r
e,e
a,a
s,s
o,o
n,n
 , 
t,t
o,o
 , 
t,t
h,h
i,i
n,n
k,k
 , 
B,B
i,i
n,n
g,g
l,l
e,e
y,y
 , 
v,v
e,e
r,r
y,y
 , 
m,m
u,u
c,c
h,h
 , 
i,i
n,n
d,d
e,e
b,b
t,t
e,e
d,d
 , 
t,t
o,o
 , 
h,<DEL>
i,<DEL>
m,<DEL>
.,<DEL>
 ,<DEL>
B,B
u,u
t,t
 , 
I,I
 , 
o,o
u,u
g,g
h,h
t,t
 , 
t,t
o,o
 , 
b,b
e,e
g,g
 , 
h,h
i,i
s,s
 , 
p,p
a,a
r,r
d,d
o,o
n,n
<INS>,;
<INS>, 
<INS>,h
<INS>,i
<INS>,m
<INS>, 
",",-
h,h
a,a
v,v
e,e
 , 
f,f
r,r
e,e
q,q
u,u
e,e
n,n
t,t
l,l
y,y
 , 
w,w
i,i
s,s
h,h
e,e
d,d
 , 
t,t
o,o
 , 
h,h
e,e
a,a
l,l
 , 
t,t
h,h
e,e
 , 
b,b
r,r
e,e
a,a
c,c
h,h
:,:
 , 
b,b
u,u
t,t
",",","
 , 
f,f
o,o
r,r
 , 
s,s
o,o
m,m
e,e
 , 
t,t
i,i
m,m
e,e
",",","
 , 
I,I
 , 
w,w
a,a
s,s
 , 
k,<DEL>
e,<DEL>
p,<DEL>
t,<DEL>
 ,<DEL>
b,b
a,a
c,c
k,k
 , 
b,b
y,y
 , 
m,m
y,y
 , 
o,o
w,w
n,n
 , 
d,d
o,o
u,u
b,b
t,t
s,s
",",<DEL>
 , 
f,f
e,e
a,a
r,r
i,i
n,n
g,g
 , 
l,l
e,e
s,s
t,t
 , 
i,i
t,t
 , 
m,m
i,i
g,g
h,h
t,t
 , 
s,s
e,e
e,e
m,m
 , 
d,d
i,i
s,s
r,r
e,e
s,s
p,p
e,e
c,c
t,t
f,f
u,u
