Truth,Pred
t,t
t,t
e,e
r,r
<INS>,.
 , 
a,a
r,r
r,c
i,i
v,v
e,e
d,d
 , 
f,f
r,r
o,o
m,m
 , 
M,M
r,r
s,s
.,.
 , 
G,G
a,a
r,r
d,d
i,i
n,n
e,e
r,r
",",","
 , 
w,w
h,h
i,i
<INS>,l
c,o
h,h
 , 
a,a
t,t
 , 
o,o
n,n
c,c
e,e
 , 
d,d
e,e
l,l
a,a
y,y
e,e
d,d
 , 
i,i
t,t
s,s
 , 
c,c
o,o
m,m
m,m
e,e
n,n
c,c
e,e
m,m
e,e
n,n
 , 
a,a
n,n
d,d
 , 
c,c
u,u
r,r
t,t
a,a
i,i
l,l
e,e
d,d
 , 
i,i
t,t
s,s
 , 
e,e
x,x
t,t
e,e
n,n
t,t
.,.
 , 
M,M
r,r
.,.
 , 
G,G
a,a
r,r
d,d
i,i
n,n
e,e
r,r
 , 
w,w
o,o
u,u
l,l
d,d
 , 
b,b
e,e
 , 
p,p
r,r
e,e
v,v
e,e
n,n
t,t
e,e
d,d
 , 
b,b
y,y
 , 
b,b
u,u
s,s
i,i
n,n
e,e
s,s
s,s
 , 
f,f
r,r
o,o
m,m
 , 
s,s
e,e
t,t
t,t
i,i
n,n
g,g
 , 
o,o
u,u
t,t
 , 
t,t
i,i
l,l
l,l
 , 
a,a
 , 
f,f
o,o
r,r
t,t
n,n
i,i
g,g
h,h
t,t
 , 
l,l
a,a
t,t
e,e
r,r
 , 
i,i
n,n
 , 
J,J
u,u
l,l
y,y
",",","
 , 
a,a
n,n
d,d
 , 
m,m
u,u
s,s
t,t
 , 
b,b
e,e
 , 
i,i
n,n
 , 
L,L
o,o
n,n
d,d
o,o
n,n
 , 
a,a
g,g
a,a
i,i
n,n
 , 
w,w
i,i
t,t
h,h
i,i
n,n
 , 
a,a
 , 
m,m
o,o
n,n
t,t
h,h
;,;
 , 
a,a
n,n
d,d
o,o
f,f
f,f
 , 
t,t
h,h
e,e
 , 
c,c
o,o
m,m
p,p
a,a
n,n
i,i
o,o
n,n
 , 
o,o
f,f
 , 
m,m
y,y
 , 
y,y
o,o
u,u
t,t
h,h
",",","
 , 
t,t
h,h
e,e
 , 
a,a
c,c
k,k
n,n
o,o
w,w
l,l
e,e
d,d
g,g
e,e
d,d
 , 
f,f
a,a
v,v
o,o
u,u
r,r
i,i
t,t
e,e
 , 
o,o
f,f
 , 
m,m
y,y
 , 
f,f
a,a
t,t
h,h
e,e
r,r
",",","
 , 
a,a
 , 
y,y
o,o
u,u
n,n
g,g
 , 
m,m
a,a
n,n
 , 
w,w
h,h
o,o
 , 
h,h
a,a
d,d
 , 
s,s
c,c
a,a
r,r
c,c
e,e
l,l
y,y
 , 
a,a
n,n
y,y
 , 
o,o
t,t
h,h
e,e
r,r
 , 
d,d
e,e
p,p
e,e
n,n
d,d
e,e
n,n
c,c
e,e
 , 
t,t
h,h
a,a
n,n
 , 
o,o
n,n
 , 
o,o
u,u
r,r
 , 
p,p
a,a
t,t
r,r
o,o
n,n
a,a
g,g
e,e
",",","
 , 
a,a
n,n
d,d
 , 
w,w
h,h
o,o
 , 
h,h
a,a
d,d
 , 
b,b
e,e
e,e
n,n
 , 
b,b
r,r
o,o
u,u
g,g
h,h
t,t
 , 
u,u
p,p
 , 
t,t
o,o
 , 
e,e
x,x
p,p
e,e
c,c
t,t
 , 
i,i
t,t
s,s
 , 
e,e
x,x
e,e
r,r
t,t
i,i
o,o
n,n
",",","
 , 
w,w
o,o
u,u
l,l
d,d
 , 
b,b
e,e
 , 
a,a
 , 
d,d
e,e
p,p
r,r
a,a
v,v
i,i
t,t
y,y
",",","
 , 
t,t
o,o
 , 
w,w
h,h
i,i
c,c
h,h
 , 
t,t
h,h
e,e
t,<DEL>
r,<DEL>
a,a
t,<DEL>
i,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
č,<DEL>
a,<DEL>
s,s
u,u
.,.
 , 
V,V
z,z
p,p
o,o
m,m
n,n
ě,é
l,l
 , 
s,s
i,i
 , 
j,<DEL>
e,<DEL>
š,<DEL>
t,<DEL>
ě,<DEL>
",",<DEL>
 ,<DEL>
ž,ž
e,e
 , 
z,z
a,a
 , 
p,p
o,o
s,s
l,l
e,e
d,d
n,n
í,í
 , 
d,d
o,o
b,b
y,y
 , 
K,K
u,u
l,l
i,i
k,k
o,o
v,v
 , 
s,s
e,e
 , 
j,j
a,a
k,k
s,s
i,i
 , 
z,z
v,v
l,l
á,á
š,š
t,t
ě,ě
 , 
s,s
b,b
l,l
í,i
ž,ž
i,i
l,l
 , 
s,s
 , 
<INS>, 
A,A
.,.
.,.
.,.
v,v
e,e
m,m
",",","
 , 
ž,ž
e,e
 , 
s,s
i,i
 , 
č,č
a,a
s,s
t,t
o,o
 , 
s,s
p,p
o,o
l,l
u,u
 , 
š,š
e,e
p,p
t,t
a,a
l,l
i,i
",",","
 , 
č,č
a,a
s,s
t,t
o,o
 , 
c,c
h,h
o,o
d,d
í,í
v,v
a,a
l,l
i,i
 , 
s,s
p,p
o,o
l,l
u,u
 , 
z,z
a,a
 , 
k,k
a,a
s,s
á,á
r,m
n,<DEL>
a,a
m,m
i,i
",",","
 , 
v,v
z,z
d,d
á,á
l,l
e,e
n,n
i,i
 , 
o,o
d,d
e,e
 , 
v,v
š,š
e,e
c,c
h,h
 , 
o,o
č,č
í,i
.,.
 , 
N,N
a,a
p,p
a,a
d,d
l,l
o,o
 , 
h,h
o,o
",",","
 , 
ž,ž
e,e
j,j
a,a
k,k
o,o
 , 
b,b
e,e
z,z
 , 
ž,ž
i,i
v,v
o,o
t,t
a,a
.,.
 , 
J,J
e,e
 , 
h,h
o,o
u,u
š,š
t,t
i,i
n,n
ě,ě
 , 
s,s
t,t
á,á
l,l
a,a
 , 
p,p
a,a
r,r
t,t
y,y
z,z
á,á
n,n
s,s
k,k
á,á
 , 
h,h
l,l
í,í
d,d
k,k
a,a
 , 
b,b
y,y
s,s
t,t
ř,ř
e,e
 , 
p,p
o,o
z,z
o,o
r,r
o,o
v,v
a,a
l,l
a,a
 , 
 ,<DEL>
o,o
k,k
o,o
l,l
í,í
.,.
 , 
9,9
.,.
 , 
B,B
o,o
j,j
o,o
v,v
é,é
 , 
a,a
k,k
 , 
K,K
a,a
p,p
i,i
t,t
á,á
n,n
-,-
k,k
o,o
m,m
i,i
s,s
a,a
ř,ř
 , 
Š,Š
t,t
 , 
b,b
y,y
l,l
 , 
p,p
r,r
a,a
v,v
o,o
u,u
 , 
r,r
u,u
k,k
o,o
u,u
 ,<DEL>
 , 
M,M
u,u
r,r
z,z
i,i
n,n
a,a
",",","
 , 
v,v
r,r
c,c
h,h
n,n
í,í
h,h
o,o
o,o
b,b
r,r
a,a
t,t
n,n
ě,ě
 , 
s,s
b,b
í,í
r,r
a,a
j,j
í,í
c,c
í,í
 , 
d,d
á,á
r,r
e,e
k,k
 , 
V,V
ů,ů
b,b
e,e
c,c
 , 
n,n
a,a
š,š
i,i
 , 
t,t
r,r
e,e
s,s
t,t
a,a
n,n
c,c
i,i
 , 
b,b
 , 
m,m
o,o
h,h
l,l
i,i
 , 
m,m
i,i
l,l
o,o
v,v
a,a
t,t
i,i
 , 
z,z
v,v
í,í
ř,ř
a,a
t,t
a,a
",",","
 , 
k,k
d,d
y,y
b,b
y,y
 , 
j,j
i,i
m,m
 , 
d,d
o,o
v,v
o,o
l,l
i,i
l,l
i,i
",",","
 , 
s,s
 , 
r,r
a,a
d,d
o,o
s,s
t,t
í,í
 , 
b,b
y,y
 , 
s,s
i,i
 , 
z,z
a,a
v,v
e,e
d,d
l,l
i,i
 , 
v,v
 , 
k,k
á,á
z,z
n,n
i,i
c,c
i,i
 , 
m,m
n,n
o,o
ž,ž
s,s
t,t
v,v
í,í
 , 
d,d
o,o
m,m
á,á
 , 
d,d
o,o
b,b
y,y
t,t
k,k
a,a
 , 
a,a
 , 
p,p
t,t
a,a
c,c
t,t
v,v
a,a
.,.
 , 
Z,Z
d,d
 , 
b,b
y,y
 , 
s,s
e,e
",",","
 , 
c,c
o,o
 , 
m,m
ů,ů
ž,ž
e,e
 , 
v,v
í,í
c,c
e,e
 , 
z,z
m,m
ě,ě
k,k
č,č
i,i
t,t
i,i
",",","
 , 
u,u
š,š
l,l
e,e
c,c
h,h
t,t
i,i
t,t
i,i
t,t
h,h
e,e
 , 
e,e
v,v
e,e
n,n
i,i
n,n
g,g
 , 
m,m
u,u
s,s
t,t
 , 
d,d
e,e
p,p
e,e
n,n
d,d
.,.
 , 
“,“
I,I
f,f
 , 
h,h
e,e
 , 
d,d
o,o
e,e
s,s
 , 
n,n
o,o
t,t
 , 
c,c
o,o
m,m
e,e
 , 
t,t
o,o
 , 
m,m
e,e
",",;
 , 
t,t
h,h
e,e
n,n
",",","
”,”
 , 
s,s
a,a
i,i
d,d
 , 
s,s
h,h
e,e
",",","
 , 
“,“
I,I
 , 
s,s
h,h
a,a
l,l
l,l
 , 
g,g
i,i
v,v
e,e
 , 
h,h
i,i
m,m
 , 
u,u
p,p
 , 
f,f
o,o
r,r
 , 
e,e
v,v
e,e
r,r
.,.
”,”
 , 
T,T
h,h
e,e
 , 
g,g
e,e
n,n
t,t
l,l
e,e
m,m
e,e
n,n
 , 
c,c
a,a
m,m
e,e
;,;
 , 
a,a
n,n
d,d
 , 
s,s
h,h
e,e
 , 
t,t
h,h
o,o
u,u
g,g
h,h
t,t
 , 
h,h
e,e
 , 
l,l
o,o
o,o
k,k
e,e
d,d
 , 
a,a
s,s
 , 
i,i
f,f
 , 
h,h
e,e
 , 
w,w
o,o
u,u
l,l
d,d
 , 
h,h
a,a
v,v
e,e
 , 
a,a
n,n
s,s
w,w
e,e
r,r
e,e
d,d
 , 
h,h
e,e
r,r
 , 
h,h
o,o
p,p
e,e
s,s
;,;
 , 
b,b
u,u
t,t
",",","
 , 
a,a
l,l
a,a
s,s
!,!
 , 
t,t
h,h
e,e
 , 
l,l
a,a
d,d
i,i
e,e
s,s
 , 
h,h
a,a
d,d
 , 
c,c
r,r
o,o
w,w
d,d
e,e
d,d
 , 
r,r
o,o
u,u
n,n
d,d
 , 
t,t
h,h
e,e
 , 
t,t
a,a
b,b
l,l
e,e
",",","
p,p
ř,ř
i,i
 , 
m,m
í,í
s,s
t,t
n,n
í,í
 , 
p,p
o,o
s,s
á,á
d,d
c,c
e,e
.,.
 , 
„,„
A,A
 , 
o,o
d,d
t,t
a,a
m,m
t,t
u,u
d,d
 , 
m,m
n,n
e,e
 , 
u,u
ž,ž
 , 
p,p
o,o
s,s
l,l
a,a
l,l
i,i
 , 
s,s
e,e
m,m
",",","
"""",""""
 , 
p,p
o,o
z,z
n,n
a,a
m,m
e,e
n,n
a,a
l,l
 , 
B,B
a,a
-,-
 , 
k,k
l,l
u,u
š,š
i,i
n,n
.,.
 , 
„,„
A,A
 , 
z,z
a,a
č,č
 , 
p,p
a,a
k,k
?,?
"""",”
 , 
p,p
t,t
á,á
m,m
 , 
s,s
e,e
 ,<DEL>
h,h
o,o
.,.
 , 
„,„
Z,Z
a,a
č,č
?,?
 , 
C,C
o,o
 , 
b,b
y,y
s,s
t,t
e,e
 , 
ř,ř
e,e
k,k
l,l
",",","
 , 
A,A
l,l
e,e
x,x
a,a
n,n
d,d
ř,i
e,e
 , 
P,P
e,e
t,t
r,r
o,o
v,v
i,i
č,č
i,i
",",","
 , 
z,z
a,a
č,č
?,?
 , 
V,V
ě,ě
ř,ř
i,i
l,l
 , 
b,b
y,y
s,s
t,t
e,e
",",","
 , 
ž,ž
e,e
 , 
z,z
a,a
 , 
t,t
o,o
",",","
 , 
ž,ž
e,e
 , 
j,j
s,s
e,e
m,m
 , 
s,s
e,e
 , 
z,z
a,a
m,m
i,i
l,l
o,o
v,v
a,a
l,l
?,?
"""",""""
 , 
„,„
N,N
u,u
",",","
 , 
j,j
e,e
n,n
 , 
z,z
a,a
 , 
t,t
o,o
 , 
b,b
y,y
 , 
v,v
á,á
s,s
 , 
s,s
e,e
m,m
 , 
j,j
e,e
š,š
t,t
ě,ě
J,J
a,a
n,n
e,e
",",","
 , 
t,L
h,h
e,e
 , 
n,n
e,e
x,x
t,t
 ,_
d,d
a,a
y,y
",",","
 , 
h,h
a,a
d,d
 , 
p,p
a,a
s,s
s,s
e,e
d,d
 , 
b,b
e,e
t,t
w,w
e,e
e,o
n,p
 , 
 ,w
W,<DEL>
i,i
c,c
k,k
h,h
a,a
m,m
 , 
a,a
n,h
d,d
 , 
h,h
e,e
r,r
s,s
e,e
l,l
f,f
 , 
l,l
i,i
s,s
t,f
e,e
n,n
e,e
d,n
 , 
w,w
i,i
t,t
h,h
 , 
a,a
s,s
t,t
o,o
n,n
i,i
s,s
h,h
m,m
e,e
n,n
t,t
 , 
a,a
n,n
d,d
 , 
c,c
o,o
 , 
s,s
h,h
e,e
 , 
k,k
n,n
e,e
w,w
 , 
n,n
o,o
t,t
 ,z
h,h
o,o
w,w
 , 
t,t
o,a
 , 
b,o
e,e
l,l
i,i
e,e
v,z
e,e
 , 
t,L
h,h
a,a
t,t
 , 
M,M
r,r
.,.
 , 
D,v
a,a
 , 
c,č
o,e
u,n
l,l
d,o
 , 
b,b
e,e
 , 
s,s
o,o
 , 
u,u
n,n
w,w
o,o
r,r
t,t
h,h
 , 
M,M
r,n
.,","
 , 
B,b
i,i
n,n
g,g
l,l
e,é
y,y
’,’
s,s
 , 
r,r
e,e
g,g
a,a
r,<DEL>
d,d
u,u
s,s
n,n
ý,ý
c,c
h,h
 , 
n,n
o,o
c,c
í,í
 , 
v,v
 , 
k,k
a,a
s,s
á,á
r,r
n,n
 , 
„,„
Č,Č
e,e
k,k
á,á
m,m
 , 
s,s
 , 
n,n
e,e
t,t
r,r
p,p
ě,ě
l,l
i,i
v,v
o,o
s,s
t,t
 , 
a,a
ž,ž
 , 
o,o
d,d
e,e
j,j
d,d
e,e
t,t
e,e
 , 
z,z
 , 
k,k
á,á
z,z
n,n
i,i
c,c
e,e
",",","
 , 
p,p
r,r
a,a
v,v
i,i
l,l
 , 
m,m
n,n
ě,ě
 , 
s,s
 , 
ú,ú
s,s
m,m
ě,ě
v,v
e,e
 , 
p,p
o,o
t,t
k,k
a,a
v,v
 , 
m,m
n,n
e,e
 , 
k,k
d,d
y,y
s,s
i,i
 , 
n,n
a,a
 , 
p,p
r,r
o,o
c,c
h,h
á,á
z,z
c,c
e,e
.,.
 , 
„,„
A,A
ž,ž
 , 
v,v
y,y
 , 
o,o
d,d
e,e
j,j
d,d
e,e
t,t
e,e
",",","
 , 
b,b
u,u
d,d
u,u
 , 
v,v
ě,ě
d,d
ě,ě
t,t
i,i
 , 
m,m
n,n
ě,ě
 , 
z,z
b,b
ý,ý
v,v
á,á
 , 
z,z
r,r
o,o
v,v
n,n
a,a
 , 
r,r
o,o
k,k
 , 
p,p
r,r
o,o
p,p
u,u
š,š
t,t
ě,ě
n,n
í,í
 , 
n,n
a,a
 , 
s,s
v,v
o,o
b,b
o,o
d,d
n,n
e,e
b,b
o,o
 , 
č,č
t,t
y,y
ř,ř
i,i
 , 
t,t
i,i
s,s
í,í
c,c
e,e
 , 
r,r
a,a
n,n
.,.
 , 
D,D
o,o
v,v
t,t
í,i
p,p
i,i
l,l
 , 
s,s
e,e
 , 
t,t
e,e
d,d
y,y
",",","
 , 
ž,ž
e,e
 , 
h,h
o,o
 , 
n,n
a,a
 , 
p,p
o,o
h,h
o,o
d,d
l,l
n,n
é,é
 , 
m,m
í,í
s,s
t,t
o,o
 , 
a,a
s,s
i,i
 , 
n,n
e,e
p,p
o,o
s,s
ý,ý
l,l
a,a
j,j
í,í
.,.
 , 
S,S
u,u
š,š
i,i
l,l
o,o
v,v
 , 
v,v
š,š
a,a
k,k
 , 
o,o
d,d
s,s
o,o
u,u
z,z
e,e
n,n
",",","
 , 
a,a
b,b
y,y
 , 
s,s
e,e
 , 
s,s
t,t
a,a
l,l
 , 
z,z
 , 
<INS>, 
p,p
ř,ř
i,i
n,n
u,u
c,c
e,e
n,n
í,í
 , 
o,o
s,s
a,a
d,d
n,n
í,í
k,k
e,e
m,m
;,;
 , 
č,č
e,e
h,h
o,o
 , 
<INS>, 
s,s
i,i
 , 
m,m
ů,ů
ž,ž
e,e
 , 
j,j
e,e
š,š
t,t
ě,ě
 , 
p,p
ř,ř
á,á
t,t
i,i
?,?
 , 
„,„
N,N
e,e
c,c
h,h
t,t
ě,ě
l,l
 , 
b,b
y,y
s,s
 , 
s,s
e,e
 , 
s,s
m,m
ě,é
n,n
i,i
t,t
i,i
 , 
s,S
e,e
 , 
m,m
n,n
o,o
u,u
?,?
"""",""""
 , 
n,n
a,a
v,v
r,r
h,h
u,u
j,j
e,e
 , 
m,m
u,u
<INS>, 
 , 
M,M
i,i
c,c
h,h
a,a
j,j
l,l
o,o
v,v
.,.
 , 
S,S
u,u
š,š
i,i
l,l
o,o
v,v
 , 
j,j
e,e
J,J
e,e
j,j
í,í
 , 
č,č
l,l
e,e
n,n
o,o
v,v
é,é
 , 
z,z
 , 
p,p
 , 
p,p
o,o
d,d
p,p
o,o
r,r
o,o
v,v
a,a
l,l
i,i
 , 
u,u
p,p
r,r
c,c
 , 
p,p
o,o
z,z
d,d
ě,ě
j,j
i,i
 , 
s,s
e,e
 , 
z,z
a,a
č,č
l,l
e,e
 , 
o,o
r,r
g,g
a,a
n,n
i,i
s,s
a,a
c,c
e,e
 , 
P,P
r,r
o,o
 , 
v,v
 , 
K,K
d,d
y,y
ž,ž
 , 
n,n
a,a
s,s
t,t
a,a
l,l
y,y
 , 
p,p
a,a
r,r
 , 
s,s
t,t
a,a
r,r
o,o
s,s
t,t
i,i
 , 
o,o
 , 
p,p
o,o
t,t
r,r
a,a
 , 
p,p
o,o
m,m
á,á
h,h
a,a
l,l
i,i
 , 
j,j
i,i
m,m
 , 
z,z
e,e
 , 
 , 
s,s
i,i
l,l
.,.
 , 
A,A
l,l
e,e
 , 
a,a
ť,ť
 , 
s,s
e,e
 , 
s,s
o,o
f,f
 , 
y,y
o,o
u,u
r,r
 , 
s,s
i,i
s,s
t,t
e,e
r,r
’,'
s,s
 , 
<INS>, 
i,i
n,n
d,d
i,i
f,f
f,f
e,e
r,r
e,e
n,n
c,c
e,e
.,.
 , 
H,H
e,e
 , 
h,h
a,a
d,d
 , 
<INS>, 
b,b
e,e
f,f
o,o
r,r
e,e
 , 
b,b
e,e
l,l
i,i
e,e
v,v
e,e
d,d
 , 
h,h
e,e
r,r
 , 
t,t
o,o
 , 
<INS>, 
r,r
e,e
t,t
u,u
r,m
n,<DEL>
 , 
h,h
i,i
s,s
 , 
a,a
f,f
f,f
e,e
c,c
t,t
i,i
o,o
n,n
 , 
w,w
i,i
t,t
h,h
 , 
s,s
i,i
n,n
c,c
e,e
r,r
e,e
",",","
 , 
i,i
f,f
 , 
n,n
o,o
t,t
 , 
w,w
i,i
t,t
h,h
 , 
<INS>, 
e,e
q,q
u,u
a,a
l,l
",",","
 , 
r,r
e,e
g,g
a,a
r,r
d,d
.,.
 , 
B,B
u,u
t,t
<INS>, 
 , 
B,B
i,i
n,n
g,g
l,l
e,e
y,y
 , 
h,h
a,a
s,s
 , 
g,g
r,r
e,e
a,a
t,t
 , 
n,n
a,a
t,t
u,u
r,r
a,a
l,l
 , 
m,m
o,o
d,d
e,e
s,s
t,t
y,y
",",","
 , 
w,w
i,i
t,t
h,h
 , 
a,a
 , 
s,s
t,t
r,r
o,o
n,n
g,g
e,e
r,r
 , 
d,d
e,e
p,p
e,e
n,n
d,d
e,e
n,n
c,c
e,e
 , 
o,o
n,n
 , 
m,m
y,y
 , 
j,j
u,u
d,d
g,g
m,m
e,e
n,n
t,t
 , 
t,t
h,h
a,a
n,n
 , 
o,o
n,n
 , 
h,h
i,i
s,s
 , 
o,o
w,w
n,n
.,.
 , 
T,T
o,o
p,p
o,o
m,m
o,o
h,h
u,u
.,.
 , 
V,V
ů,ů
n,n
ě,ě
 , 
p,p
e,e
č,č
e,e
n,n
ý,ý
 , 
b,b
r,r
a,a
m,m
b,b
o,o
r,r
ů,ů
 , 
v,v
n,n
i,i
k,k
l,l
a,a
 , 
d,d
o,o
 , 
p,p
o,o
k,k
o,o
j,j
e,e
.,.
 , 
S,S
l,l
á,á
v,v
e,e
k,k
",",","
 , 
s,s
k,k
r,r
č,č
e,e
n,n
 , 
s,s
t,t
á,á
l,l
e,e
 , 
u,u
 , 
d,d
v,v
e,e
ř,ř
í,í
",",","
 , 
s,s
t,t
á,á
l,l
 , 
j,j
a,a
k,k
o,o
 , 
o,o
č,č
a,a
r,r
o,o
v,v
á,á
n,n
.,.
 , 
Z,Z
a,a
č,č
í,í
n,n
a,a
l,l
 , 
t,t
u,u
š,š
i,i
t,t
 , 
c,c
o,o
 , 
s,s
e,e
 , 
d,d
ě,ě
j,j
e,e
 , 
v,v
 , 
j,j
e,e
h,h
o,o
 , 
r,r
o,o
d,d
n,n
 , 
d,d
o,o
m,m
k,k
u,u
.,.
 , 
V,V
l,l
n,n
a,a
 , 
r,r
a,a
d,d
o,o
s,s
t,t
i,i
 , 
a,a
s,s
t,t
ř,ř
í,í
l,l
e,e
l,l
o,o
.,.
 , 
N,N
ě,ě
k,k
o,o
l,l
i,i
k,k
 , 
l,l
i,i
d,d
í,í
 , 
b,b
y,y
l,l
o,o
 , 
z,z
r,r
a,a
n,n
ě,ě
n,n
o,o
.,.
 , 
I,I
 , 
m,m
a,a
l,l
ý,ý
 , 
c,c
h,h
l,l
a,a
p,p
e,e
c,c
",",","
 , 
k,k
t,t
e,e
r,r
ý,ý
 , 
l,l
y,y
ž,ž
o,o
v,v
a,a
l,l
.,.
.,.
 , 
N,N
ě,ě
m,m
c,c
i,i
 , 
d,d
o,o
u,u
f,f
a,a
l,l
i,i
",",","
 , 
ž,ž
e,e
 , 
t,t
ě,ě
m,m
i,i
t,t
 , 
o,o
p,p
a,a
t,t
ř,ř
e,e
n,n
í,í
m,m
i,i
 , 
z,z
a,a
s,s
t,t
r,r
a,a
š,š
í,í
 , 
l,l
i,i
d,d
 , 
 ,<DEL>
p,p
a,a
r,r
t,t
y,y
z,z
á,á
n,n
y,y
.,.
 , 
Z,Z
m,m
ý,ý
l,l
i,i
l,l
i,i
 , 
s,s
e,e
 , 
v,v
š,š
a,a
k,k
.,.
 , 
L,L
i,i
d,d
é,é
 , 
s,s
i,i
c,c
e,e
 , 
c,c
h,h
o,o
d,d
i,i
l,l
i,i
 ,<DEL>
 , 
r,r
u,u
k,k
a,a
m,m
a,a
 , 
o,o
d,d
 , 
t,t
ě,ě
l,l
a,a
",",","
 , 
a,a
l,l
e,e
 , 
t,t
y,y
 , 
r,r
u,u
c,c
e,e
 , 
b,b
y,y
l,l
y,y
 , 
z,z
a,a
ť,ť
a,a
t,t
é,é
 , 
a,a
s,s
i,i
s,s
t,t
e,o
r,r
 , 
t,f
o,o
 , 
y,y
o,o
u,u
r,r
 , 
a,a
c,c
q,g
u,n
a,á
i,m
n,f
t,<DEL>
a,a
n,n
c,c
e,e
 , 
d,d
u,u
r,n
i,<DEL>
n,n
g,g
 , 
y,v
o,o
u,u
r,r
 , 
s,s
t,t
a,a
y,y
 , 
a,a
t,l
 , 
L,t
a,a
m,m
b,b
t,t
o,o
n,n
?,?
”,<DEL>
 , 
T,T
h,h
e,e
 , 
s,s
u,u
r,n
p,c
r,<DEL>
i,i
s,s
e,e
 , 
o,o
f,f
 , 
s,s
u,u
c,c
h,h
 , 
a,a
n,n
 , 
<INS>, 
a,a
p,p
p,p
l, 
i,<DEL>
c,c
a,a
t,t
i,i
o,o
n,n
 , 
w,w
a,a
s,s
 , 
g,g
r,r
e,e
a,a
t,t
 , 
i,i
n,n
d,d
e,e
e,e
d,d
;,","
 , 
i,i
t,t
 , 
w,w
a,a
s,s
 , 
t,t
o,o
o,o
 , 
g,g
r,r
e,e
a,a
t,t
 , 
f,f
o,o
r,r
 ,i
h,<DEL>
e,e
r,f
 , 
t,t
o,o
 , 
k,k
n,n
o,o
w,w
 , 
i,i
n,n
 , 
w,w
h,h
a,a
t,t
 , 
m,m
a,a
n,n
<INS>,t
n,i
e,e
r,r
 , 
s,s
h,h
e,e
 , 
a,a
c,c
c,c
e,e
d,d
e,e
d,d
 , 
t,l
o,o
 , 
i,i
t, 
.,‘
 ,<DEL>
S,S
h,h
e,e
 , 
i,<DEL>
m,m
m,m
e,e
d,d
i,i
a,a
t,t
e,e
l,l
y,y
 , 
f,t
e,e
l,l
t,t
 , 
t,t
h,h
a,a
t,t
 , 
w,w
h,h
a,a
t,l
e,e
v,v
e,e
r,n
 ,y
d,<DEL>
e,e
s,s
i,<DEL>
r,<DEL>
e,e
 , 
M,M
i,i
s,s
s,s
<INS>,.
h,h
u,u
r,r
r,r
y,y
i,i
n,n
g,g
 , 
i,i
n,n
s,s
t,t
a,a
n,n
t,t
l,l
y,y
 , 
t,t
o,o
 , 
h,h
e,e
r,r
 , 
h,h
u,u
s,s
b,b
a,a
n,n
d,d
",",","
 , 
c,c
a,a
l,l
l,l
e,e
d,d
 , 
o,o
u,u
t,t
",",","
 , 
a,a
s,s
 , 
s,s
h,h
e,e
 , 
e,e
n,n
t,t
e,e
r,r
e,e
d,d
 , 
t,t
h,h
e,e
<INS>,“
 , 
l,l
i,i
b,b
r,r
a,a
r,r
y,y
",",","
-,-
-,-
 , 
“,“
O,O
h,h
",",","
 , 
M,M
r,r
.,<DEL>
 , 
B,B
e,e
n,n
n,n
e,e
t,t
",",","
 , 
y,y
o,o
u,u
 , 
a,a
r,r
e,e
 , 
w,w
a,a
n,n
t,t
e,e
d,d
 , 
i,i
m,m
m,m
e,e
d,d
i,i
a,a
t,t
e,e
l,l
y,y
;,;
 , 
w,w
e,e
 , 
a,a
r,r
e,e
 , 
a,a
l,l
l,l
 , 
i,i
n,n
 , 
a,a
n,n
 , 
u,u
p,p
r,r
o,o
a,a
r,r
.,.
 , 
Y,Y
o,o
u,u
 , 
m,m
u,u
s,s
t,t
 , 
c,c
o,o
m,m
e,e
 , 
a,a
n,n
d,d
 , 
m,m
a,a
k,k
e,e
 , 
L,L
i,i
z,z
z,z
y,y
 , 
m,m
 , 
M,M
r,r
.,.
 , 
C,C
o,o
l,l
l,l
i,i
n,n
s,s
",",","
 , 
f,f
o,o
r,r
 , 
s,s
h,h
e,e
 , 
v,v
o,o
w,w
s,s
 , 
s,s
h,h
e,e
 , 
w,w
i,i
l,l
l,l
 , 
n,n
o,o
t,t
 , 
h,h
a,a
v,v
e,e
 , 
h,h
i,i
m,m
;,;
<INS>, 
<INS>,|
h,h
a,a
p,p
p,p
e,e
n,n
.,.
”,”
 , 
“,“
T,T
h,h
a,a
t,t
 , 
i,i
s,s
 , 
t,t
o,o
 , 
 ,<DEL>
y,y
o,o
u,u
 , 
h,h
a,a
d,d
 , 
g,g
i,i
v,v
e,e
n,n
 , 
y,y
o,o
u,u
r,r
 , 
p,p
e,e
r,r
m,m
i,i
s,s
s,s
i,i
o,o
n,n
.,.
 , 
I,I
 , 
g,g
u,u
e,e
s,s
s,s
e,e
 , 
m,m
u,u
c,c
h,h
.,.
”,”
 , 
A,A
n,n
d,d
 , 
t,t
h,h
o,o
u,u
g,g
h,h
 ,<DEL>
 , 
e,e
x,x
c,c
l,l
a,a
i,i
m,m
e,e
d,d
 , 
a,a
t,t
 , 
t,t
h,h
e,e
 , 
t,t
e,e
r,r
 , 
s,s
h,h
e,e
 , 
f,f
o,o
u,u
n,n
d,d
 , 
t,t
h,h
a,a
t,t
 , 
i,i
t,t
 , 
h,h
a,a
 , 
b,b
e,e
e,e
n,n
 , 
p,p
r,r
e,e
t,t
t,t
y,y
 , 
m,m
u,u
c,c
h,h
 , 
t,t
h,h
C,C
h,h
o,o
