Truth,Pred
",",<DEL>
 ,<DEL>
z,<DEL>
d,<DEL>
r,<DEL>
a,<DEL>
v,<DEL>
é,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
n,<DEL>
a,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
h,<DEL>
l,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
v,<DEL>
e,<DEL>
l,<DEL>
m,<DEL>
i,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
o,<DEL>
h,<DEL>
r,<DEL>
a,<DEL>
b,<DEL>
a,<DEL>
n,<DEL>
é,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
c,<DEL>
h,<DEL>
l,<DEL>
a,<DEL>
p,<DEL>
í,<DEL>
k,<DEL>
a,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
r,<DEL>
é,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
a,<DEL>
s,<DEL>
i,<DEL>
 ,<DEL>
č,<DEL>
t,<DEL>
y,<DEL>
ř,<DEL>
i,<DEL>
c,<DEL>
e,<DEL>
t,<DEL>
p,<DEL>
ě,<DEL>
t,<DEL>
 ,<DEL>
l,<DEL>
e,<DEL>
t,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
 ,<DEL>
t,<DEL>
v,<DEL>
á,<DEL>
ř,<DEL>
í,<DEL>
 ,<DEL>
z,<DEL>
o,<DEL>
h,<DEL>
y,<DEL>
z,<DEL>
d,<DEL>
ě,<DEL>
n,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
o,<DEL>
d,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
š,<DEL>
t,<DEL>
o,<DEL>
v,<DEL>
i,<DEL>
c,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
z,<DEL>
a,<DEL>
l,<DEL>
i,<DEL>
t,<DEL>
ý,<DEL>
m,<DEL>
a,<DEL>
 ,<DEL>
č,<DEL>
e,<DEL>
r,<DEL>
v,<DEL>
e,<DEL>
n,<DEL>
ý,<DEL>
m,<DEL>
a,<DEL>
 ,<DEL>
m,<DEL>
a,<DEL>
l,<DEL>
ý,<DEL>
m,<DEL>
a,<DEL>
 ,<DEL>
o,<DEL>
č,<DEL>
i,<DEL>
m,<DEL>
a,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
s,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
o,<DEL>
b,<DEL>
y,<DEL>
č,<DEL>
e,<DEL>
j,<DEL>
n,<DEL>
ě,<DEL>
 ,<DEL>
z,<DEL>
a,<DEL>
s,<DEL>
m,<DEL>
u,<DEL>
š,<DEL>
i,<DEL>
l,<DEL>
ý,<DEL>
m,<DEL>
 ,<DEL>
a,<DEL>
T,<DEL>
ř,<DEL>
e,<DEL>
b,<DEL>
a,<DEL>
 ,<DEL>
j,<DEL>
i,<DEL>
ž,<DEL>
 ,<DEL>
z,<DEL>
t,<DEL>
r,<DEL>
a,<DEL>
t,<DEL>
i,<DEL>
l,<DEL>
i,<DEL>
 ,<DEL>
v,<DEL>
a,<DEL>
š,<DEL>
i,<DEL>
 ,<DEL>
s,<DEL>
t,<DEL>
o,<DEL>
p,<DEL>
u,<DEL>
.,<DEL>
 ,<DEL>
D,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
b,<DEL>
y,<DEL>
 ,<DEL>
B,<DEL>
ů,<DEL>
h,<DEL>
.,<DEL>
 ,<DEL>
U,<DEL>
p,<DEL>
l,<DEL>
y,<DEL>
n,<DEL>
u,<DEL>
l,<DEL>
 ,<DEL>
d,<DEL>
a,<DEL>
l,<DEL>
š,<DEL>
í,<DEL>
 ,<DEL>
t,<DEL>
ý,<DEL>
d,<DEL>
e,<DEL>
n,<DEL>
.,<DEL>
 ,<DEL>
P,<DEL>
a,<DEL>
n,<DEL>
 ,<DEL>
Č,<DEL>
e,<DEL>
r,<DEL>
m,<DEL>
á,<DEL>
k,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
v,<DEL>
r,<DEL>
á,<DEL>
t,<DEL>
i,<DEL>
l,<DEL>
 ,<DEL>
z,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
l,<DEL>
u,<DEL>
ž,<DEL>
b,<DEL>
y,<DEL>
 ,<DEL>
d,<DEL>
ř,<DEL>
í,<DEL>
v,<DEL>
e,<DEL>
 ,<DEL>
n,<DEL>
e,<DEL>
ž,<DEL>
 ,<DEL>
o,<DEL>
b,<DEL>
y,<DEL>
č,<DEL>
e,<DEL>
j,<DEL>
n,<DEL>
ě,<DEL>
.,<DEL>
 ,<DEL>
P,<DEL>
ř,<DEL>
i,<DEL>
 ,<DEL>
v,<DEL>
e,<DEL>
č,<DEL>
e,<DEL>
ř,<DEL>
i,<DEL>
 ,<DEL>
b,<DEL>
y,<DEL>
l,<DEL>
 ,<DEL>
z,<DEL>
a,<DEL>
m,<DEL>
l,<DEL>
k,<DEL>
l,<DEL>
ý,<DEL>
.,<DEL>
 ,<DEL>
T,<DEL>
a,<DEL>
t,<DEL>
i,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
t,<DEL>
a,<DEL>
l,<DEL>
o,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
n,<DEL>
ě,<DEL>
c,<DEL>
o,<DEL>
?,<DEL>
 ,<DEL>
o,<DEL>
t,<DEL>
á,<DEL>
z,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
S,<DEL>
l,<DEL>
á,<DEL>
v,<DEL>
e,<DEL>
k,<DEL>
.,<DEL>
 ,<DEL>
D,<DEL>
o,<DEL>
 ,<DEL>
d,<DEL>
ě,<DEL>
d,<DEL>
i,<DEL>
n,<DEL>
y,<DEL>
 ,<DEL>
p,<DEL>
ř,<DEL>
i,<DEL>
j,<DEL>
e,<DEL>
l,<DEL>
 ,<DEL>
n,<DEL>
ě,<DEL>
j,<DEL>
a,<DEL>
k,<DEL>
ý,<DEL>
 ,<DEL>
p,<DEL>
á,<DEL>
t,<DEL>
r,<DEL>
a,<DEL>
c,<DEL>
í,<DEL>
 ,<DEL>
o,<DEL>
d,<DEL>
d,<DEL>
í,<DEL>
l,<DEL>
",",<DEL>
H,H
o,o
w,w
 , 
m,m
u,u
c,c
h,h
 , 
I,<DEL>
 ,<DEL>
s,s
h,h
a,a
l,l
l,l
 , 
h,h
a,a
v,v
e,e
 , 
t,t
o,o
 , 
t,t
e,e
l,l
l,l
!,!
”,""""
 , 
E,E
l,l
i,i
z,z
a,a
b,b
e,e
t,t
h,h
 , 
p,p
r,r
i,i
v,v
a,a
t,t
e,e
l,l
y,y
 , 
a,a
d,d
d,d
e,e
d,d
",",","
 , 
“,""""
A,A
n,n
d,d
 , 
h,h
o,o
w,w
 , 
m,m
u,u
c,c
h,h
 , 
I,<DEL>
 ,<DEL>
s,s
h,h
a,a
l,l
l,l
 , 
h,h
a,a
v,v
e,e
 , 
t,t
o,o
 , 
c,c
o,o
n,n
c,c
e,e
a,a
l,l
!,l
”,""""
 , 
T,T
h,h
e,e
i,i
r,r
 , 
j,j
o,o
u,u
r,r
n,n
e,e
y,y
 , 
w,w
a,a
s,s
 , 
p,p
e,e
r,r
f,f
o,o
r,r
m,m
e,e
d,d
 , 
w,w
i,i
t,t
h,h
o,o
u,u
t,t
 , 
m,m
u,u
c,c
h,h
 , 
c,c
o,o
n,n
v,v
e,e
r,r
s,s
a,a
t,t
i,i
o,o
n,n
",",","
 , 
o,o
r,r
 , 
a,a
n,n
 , 
a,a
l,l
a,a
r,r
m,m
;,;
 , 
a,a
n,n
d,d
 , 
w,w
i,i
t,t
h,h
i,i
n,n
 , 
f,f
o,o
u,u
r,r
 , 
h,h
o,o
u,u
r,r
s,s
 , 
o,o
f,f
 , 
t,t
h,h
e,e
i,i
r,r
 , 
l,l
e,e
a,a
v,v
i,i
n,n
g,g
n,n
a,a
č,c
 , 
s,s
e,e
m,m
 , 
l,l
e,e
z,z
e,e
š,š
?,?
"""",""""
 , 
„,<DEL>
T,T
a,a
d,d
y,y
 , 
n,n
e,e
n,n
í,í
 , 
m,m
í,í
s,s
t,t
o,o
 , 
p,p
r,r
o,o
 , 
v,v
á,á
s,s
",",","
"""",<DEL>
 , 
p,p
r,r
o,o
m,m
l,l
u,u
v,v
i,i
l,l
 , 
K,K
u,u
l,l
i,i
k,k
o,o
v,v
",",","
 , 
p,p
ř,ř
i,i
s,s
t,t
o,o
u,u
p,p
i,i
v,v
 , 
s,s
m,m
ě,ě
l,l
e,e
 , 
k,k
e,e
 , 
m,m
n,n
ě,ě
;,;
 , 
v,v
z,z
a,a
l,l
 , 
m,m
n,n
e,e
 , 
z,z
a,a
 , 
r,r
u,u
k,k
u,u
 , 
a,a
 , 
v,<DEL>
y,<DEL>
v,<DEL>
e,<DEL>
d,<DEL>
l,<DEL>
 ,<DEL>
m,m
n,n
e,e
 , 
z,z
 ,<DEL>
ř,ř
a,a
d,d
y,y
.,.
 , 
S,S
á,á
m,m
 , 
o,o
n,n
 , 
b,b
y,y
l,l
 , 
b,b
l,l
e,e
d,d
ý,ý
;,;
 , 
j,j
e,e
h,h
o,o
 , 
č,c
e,e
r,r
n,n
é,é
 , 
o,o
č,č
i,i
 , 
j,j
i,i
s,s
k,k
ř,i
i,i
l,l
y,y
 , 
a,<DEL>
 ,<DEL>
d,d
o,o
l,l
e,e
j,j
š,š
í,í
 , 
r,<DEL>
e,<DEL>
t,<DEL>
 ,<DEL>
b,b
y,y
l,l
 , 
z,z
k,k
o,o
u,u
s,s
á,á
n,n
.,.
 , 
N,N
e,e
m,m
o,o
h,h
l,l
 , 
c,c
h,h
l,l
a,a
d,d
n,n
o,o
k,k
r,r
e,e
v,v
n,n
ě,ě
 , 
o,o
č,č
e,e
k,k
á,á
v,v
a,a
t,t
i,i
<INS>, 
<INS>,v
<INS>,y
<INS>,v
<INS>,e
<INS>,d
<INS>,l
<INS>, 
<INS>,r
<INS>,e
<INS>,t
b,c
e,e
g,q
i,i
n,a
n,n
i,i
n,n
g,g
 , 
t,d
o,c
 ,<DEL>
d,<DEL>
e,e
t,<DEL>
e,e
r,r
m,r
i,i
n,n
e,g
 , 
n,a
o,<DEL>
t,<DEL>
 , 
t,2
o,*
 ,6
f,2
i,8
x,<DEL>
 , 
h,0
i,4
s,2
 ,0
e,<DEL>
y,<DEL>
e,<DEL>
s,<DEL>
 , 
o,2
n,1
 ,1
E,2
l,<DEL>
i,<DEL>
z,<DEL>
a,a
b,c
e,e
t,e
h,n
",",","
 , 
w,u
h,h
e,e
n,n
 , 
t,E
h,n
e,e
y,y
 , 
w,1
e,<DEL>
r,<DEL>
e,<DEL>
 , 
s,<DEL>
u,u
d,a
d,d
e,e
n,n
l,l
y,y
 , 
a,""""
r,{
r,2
e,8
s,2
t,<DEL>
e,e
d,g
 , 
b,D
y,y
 , 
t,E
h,<DEL>
e,e
 , 
s,Q
i,a
g,6
h,<DEL>
t,<DEL>
 , 
o,<DEL>
f,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
s,<DEL>
t,<DEL>
r,<DEL>
a,a
n,n
g,g
e,e
r,r
;,<DEL>
 , 
a,i
n,n
d,0
 , 
E,E
l,l
i,e
z,<DEL>
a,a
b,d
e,e
t,e
h,n
 , 
h,h
a,e
p,p
p,r
e,e
n,n
i,i
n,n
g,g
 , 
t,C
o,o
 ,<DEL>
s,<DEL>
e,<DEL>
e,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
e,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
u,u
n,a
t,l
e,e
n,a
a,a
n,n
c,c
e,e
 , 
o,B
f,<DEL>
 ,<DEL>
b,<DEL>
o,o
t,2
h,e
 , 
a,E
s,n
 ,c
t,<DEL>
h,<DEL>
e,<DEL>
y,y
 ,<DEL>
l,l
o,c
o,o
k,r
e,e
d,d
 , 
a,0
t,2
 ,4
e,0
a,5
c,e
h,<DEL>
 , 
o,0
t,2
h,2
e,<DEL>
r,<DEL>
",",<DEL>
 , 
w,2
a,o
s,<DEL>
 ,<DEL>
a,a
l,:
l,<DEL>
 , 
a,<DEL>
s,<DEL>
t,t
o,a
n,n
i,<DEL>
s,<DEL>
h,<DEL>
m,<DEL>
e,e
n,<DEL>
t,<DEL>
 , 
a,2
t,<DEL>
 ,<DEL>
t,<DEL>
h,h
e,e
S,r
e,<DEL>
s,<DEL>
t,<DEL>
ř,<DEL>
i,<DEL>
č,<DEL>
k,<DEL>
a,<DEL>
 ,<DEL>
š,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
z,<DEL>
a,<DEL>
 ,<DEL>
n,n
í,<DEL>
m,<DEL>
.,<DEL>
 , 
C,O
h,u
c,<DEL>
e,<DEL>
 ,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
n,<DEL>
ě,<DEL>
k,<DEL>
d,<DEL>
o,<DEL>
 ,<DEL>
z,<DEL>
a,<DEL>
d,<DEL>
r,r
ž,<DEL>
e,<DEL>
t,t
?,<DEL>
 ,<DEL>
O,<DEL>
h,<DEL>
",",<DEL>
 ,<DEL>
p,<DEL>
o,o
 ,<DEL>
v,<DEL>
š,<DEL>
e,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
t,<DEL>
ě,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
r,<DEL>
a,<DEL>
n,n
á,<DEL>
c,<DEL>
h,<DEL>
",",<DEL>
 ,<DEL>
k,<DEL>
t,<DEL>
e,<DEL>
r,<DEL>
é,<DEL>
 ,<DEL>
m,<DEL>
u,<DEL>
 ,<DEL>
z,<DEL>
a,<DEL>
s,<DEL>
a,<DEL>
d,<DEL>
i,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
v,<DEL>
á,<DEL>
l,<DEL>
k,<DEL>
a,<DEL>
",",<DEL>
 ,<DEL>
m,<DEL>
á,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
š,<DEL>
t,<DEL>
ě,<DEL>
 ,<DEL>
n,<DEL>
ě,<DEL>
k,<DEL>
d,<DEL>
o,o
 ,<DEL>
t,<DEL>
o,o
l,<DEL>
i,<DEL>
k,<DEL>
 , 
o,<DEL>
d,d
v,<DEL>
a,<DEL>
h,<DEL>
y,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
b,<DEL>
y,<DEL>
 ,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
d,<DEL>
o,<DEL>
r,<DEL>
a,<DEL>
z,<DEL>
i,<DEL>
l,<DEL>
?,<DEL>
 ,<DEL>
S,<DEL>
t,<DEL>
i,<DEL>
s,<DEL>
k,<DEL>
l,<DEL>
 ,<DEL>
g,<DEL>
r,<DEL>
a,<DEL>
n,<DEL>
á,<DEL>
t,<DEL>
.,<DEL>
 ,<DEL>
M,<DEL>
u,<DEL>
s,<DEL>
í,<DEL>
 ,<DEL>
s,<DEL>
e,e
 ,<DEL>
v,<DEL>
y,<DEL>
r,<DEL>
o,<DEL>
v,<DEL>
n,n
a,<DEL>
t,<DEL>
!,<DEL>
 , 
H,0
n,<DEL>
e,<DEL>
d,<DEL>
!,<DEL>
 , 
Z,C
a,<DEL>
 , 
v,0
š,<DEL>
e,e
c,<DEL>
h,<DEL>
n,<DEL>
y,<DEL>
",",<DEL>
 ,<DEL>
k,<DEL>
t,<DEL>
e,<DEL>
r,r
é,<DEL>
 , 
z,o
t,<DEL>
r,<DEL>
a,<DEL>
t,<DEL>
i,<DEL>
l,<DEL>
!,<DEL>
 , 
Z,W
a,<DEL>
 ,<DEL>
t,<DEL>
a,<DEL>
t,<DEL>
í,<DEL>
n,<DEL>
k,<DEL>
a,<DEL>
",",<DEL>
 ,<DEL>
z,<DEL>
a,<DEL>
 ,<DEL>
m,<DEL>
a,<DEL>
m,<DEL>
i,<DEL>
n,<DEL>
k,<DEL>
u,u
 ,<DEL>
a,<DEL>
g,<DEL>
o,o
o,o
d,d
 , 
c,c
o,o
n,n
d,d
u,u
c,c
t,<DEL>
",",<DEL>
 , 
I,L
 ,<DEL>
a,a
m,m
 , 
s,s
u,u
r,r
e,e
.,<DEL>
 , 
Y,Y
o,o
u,u
 , 
m,m
u,u
s,s
t,t
 ,<DEL>
n,n
o,o
t,t
 , 
d,d
i,l
s,s
a,a
p,p
p,p
o,o
i,l
n,n
t,t
 , 
y,Y
o,o
u,u
r,r
 ,<DEL>
f,f
a,a
t,b
h,<DEL>
e,e
r,r
.,<DEL>
”,<DEL>
 , 
“,<DEL>
M,M
y,y
 , 
d,d
e,e
a,a
r,r
 , 
a,a
u,u
n,n
t,t
",",","
 , 
t,M
h,l
i,<DEL>
s,s
 , 
i,I
s,s
 , 
b,b
e,e
i,l
n,n
g,g
 , 
s,s
e,e
r,r
i,<DEL>
o,o
u,u
s,s
 , 
i,I
n,n
d,d
e,c
e,e
d,d
.,<DEL>
”,<DEL>
 , 
“,<DEL>
Y,<DEL>
e,<DEL>
s,<DEL>
",",<DEL>
 ,<DEL>
a,a
n,n
d,d
 , 
I,<DEL>
 ,<DEL>
h,h
o,o
p,p
e,e
 , 
t,t
o,o
 , 
e,e
n,n
g,g
a,a
g,g
e,e
 , 
y,y
o,o
u,u
 , 
t,<DEL>
o,<DEL>
 ,<DEL>
b,b
e,e
 , 
s,s
e,e
r,r
i,<DEL>
o,o
u,u
s,s
 , 
<INS>,I
l,l
i,<DEL>
k,k
e,e
w,w
i,l
s,s
e,e
.,<DEL>
”,<DEL>
 , 
“,'
W,W
e,e
l,l
l,l
",",","
 , 
t,<DEL>
h,h
e,e
n,n
",",","
 , 
y,Y
o,o
u,u
 , 
n,n
e,c
e,e
d,d
 , 
n,n
o,o
t,<DEL>
 , 
b,b
e,e
 , 
u,u
n,n
d,d
e,e
r,r
 , 
a,a
n,n
y,y
 , 
a,a
l,l
a,a
r,n
m,<DEL>
.,<DEL>
 , 
I,u
 ,<DEL>
w,<DEL>
i,<DEL>
l,<DEL>
l,<DEL>
 ,<DEL>
t,<DEL>
a,<DEL>
k,k
e,e
 , 
c,c
a,a
r,r
e,e
 , 
o,o
f,f
 , 
m,m
y,y
s,s
e,e
l,l
f,l
",",","
<INS>, 
<INS>,Y
<INS>,e
<INS>,s
<INS>,","
<INS>, 
<INS>,M
<INS>,I
<INS>,I
w,Q
i,u
l,l
l,i
 ,b
t,<DEL>
h,<DEL>
i,<DEL>
n,n
k,k
 , 
n,n
o,o
 ,<DEL>
m,m
o,o
r,o
e,<DEL>
 ,<DEL>
a,a
b,o
 , 
h,h
i,<DEL>
m,m
.,i
”,h
 ,<DEL>
H,<DEL>
e,e
r,r
 ,<DEL>
r,r
e,e
s,s
o,d
l,u
u,u
t,o
i,i
o,<DEL>
n,<DEL>
 , 
 ,<DEL>
f,f
o,o
r,r
 ,<DEL>
a,a
 , 
s,s
h,h
o,o
r,n
t,t
 , 
<INS>,b
<INS>,o
<INS>,e
<INS>, 
t,6
i,i
m,o
e,i
 , 
i,I
n,n
v,v
o,o
l,<DEL>
u,u
n,n
t,t
a,a
r,n
i,<DEL>
l,<DEL>
y,y
 , 
k,k
e,e
p,p
t,t
 , 
b,b
y,y
 , 
 ,<DEL>
a,a
p,p
p,p
r,r
o,o
a,<DEL>
c,c
h,h
 ,c
o,i
f,<DEL>
 , 
h,n
e,e
r,r
 , 
s,S
i,t
s,s
t,i
 , 
w,w
h,n
o,o
 ,<DEL>
j,j
o,<DEL>
i,<DEL>
n,n
e,o
d,d
 , 
h,h
e,e
r,r
 , 
w,v
i,a
t,n
h,<DEL>
 , 
 , 
c,c
h,h
e,e
e,c
r,d
f,<DEL>
u,u
l,l
 , 
l,l
o,o
o,o
k,k
 , 
w,u
h,n
i,c
c,n
h,o
o,<DEL>
c,<DEL>
c,<DEL>
a,<DEL>
s,<DEL>
i,<DEL>
o,<DEL>
n,<DEL>
a,<DEL>
l,<DEL>
l,<DEL>
y,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
o,<DEL>
f,<DEL>
e,<DEL>
s,<DEL>
s,<DEL>
i,<DEL>
n,<DEL>
g,<DEL>
 ,<DEL>
o,<DEL>
p,<DEL>
i,<DEL>
n,<DEL>
i,<DEL>
o,<DEL>
n,<DEL>
s,<DEL>
 ,<DEL>
w,<DEL>
h,<DEL>
i,<DEL>
c,<DEL>
h,<DEL>
",",<DEL>
 ,<DEL>
i,<DEL>
n,<DEL>
 ,<DEL>
f,<DEL>
a,<DEL>
c,<DEL>
t,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
r,<DEL>
e,<DEL>
 ,<DEL>
n,<DEL>
o,<DEL>
t,<DEL>
 ,<DEL>
y,<DEL>
o,<DEL>
u,<DEL>
r,<DEL>
 ,<DEL>
o,<DEL>
w,<DEL>
n,<DEL>
.,<DEL>
”,<DEL>
 ,<DEL>
E,<DEL>
l,<DEL>
i,<DEL>
z,<DEL>
a,<DEL>
b,<DEL>
e,<DEL>
t,<DEL>
h,<DEL>
 ,<DEL>
l,<DEL>
a,<DEL>
u,<DEL>
g,<DEL>
h,<DEL>
e,<DEL>
d,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
a,<DEL>
r,<DEL>
t,<DEL>
i,<DEL>
l,<DEL>
y,<DEL>
 ,<DEL>
a,<DEL>
t,<DEL>
 ,<DEL>
t,<DEL>
h,<DEL>
i,<DEL>
s,<DEL>
 ,<DEL>
p,<DEL>
i,<DEL>
c,<DEL>
t,<DEL>
u,<DEL>
r,<DEL>
e,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
h,<DEL>
e,<DEL>
r,<DEL>
s,<DEL>
e,<DEL>
l,<DEL>
f,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
s,<DEL>
a,<DEL>
i,<DEL>
d,<DEL>
 ,<DEL>
t,<DEL>
o,<DEL>
 ,<DEL>
C,<DEL>
o,<DEL>
l,<DEL>
o,<DEL>
n,<DEL>
e,<DEL>
l,<DEL>
 ,<DEL>
F,<DEL>
i,<DEL>
t,<DEL>
z,<DEL>
w,<DEL>
i,<DEL>
l,<DEL>
l,<DEL>
i,<DEL>
a,<DEL>
m,<DEL>
",",<DEL>
 ,<DEL>
“,<DEL>
Y,<DEL>
o,<DEL>
u,<DEL>
r,<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
u,<DEL>
s,<DEL>
i,<DEL>
n,<DEL>
 ,<DEL>
w,<DEL>
i,<DEL>
l,<DEL>
l,<DEL>
 ,<DEL>
g,<DEL>
i,<DEL>
v,<DEL>
e,<DEL>
 ,<DEL>
y,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
a,<DEL>
 ,<DEL>
v,<DEL>
e,<DEL>
r,<DEL>
y,<DEL>
 ,<DEL>
p,<DEL>
r,<DEL>
e,<DEL>
t,<DEL>
t,<DEL>
y,<DEL>
 ,<DEL>
n,<DEL>
o,<DEL>
t,<DEL>
i,<DEL>
o,<DEL>
n,<DEL>
 ,<DEL>
o,<DEL>
f,<DEL>
 ,<DEL>
m,<DEL>
e,<DEL>
",",<DEL>
 ,<DEL>
a,<DEL>
n,<DEL>
d,<DEL>
 ,<DEL>
t,<DEL>
e,<DEL>
a,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
y,<DEL>
o,<DEL>
u,<DEL>
 ,<DEL>
n,<DEL>
o,<DEL>
t,<DEL>
a,a
l,l
r,r
e,e
a,a
d,d
y,y
 , 
t,t
h,h
a,a
t,t
 , 
w,w
e,e
 , 
a,a
r,r
e,e
 , 
t,t
h,h
e,e
 , 
h,h
a,a
p,p
p,p
i,i
e,e
s,s
t,t
 , 
c,c
o,o
u,u
p,p
l,l
e,e
 , 
t,t
h,h
e,e
 , 
w,w
o,o
r,r
l,l
d,d
.,<DEL>
 , 
B,B
u,u
t,t
 , 
a,a
r,r
e,e
 , 
 ,<DEL>
p,p
l,l
e,e
a,a
s,s
e,e
d,d
",",;
 , 
J,J
a,a
n,n
e,e
?,?
<INS>,;
 , 
S,S
h,h
a,a
 , 
l,l
i,i
k,k
e,e
 , 
t,t
o,o
 , 
h,h
a,á
v,v
e,e
 , 
s,s
u,u
c,c
h,h
<INS>,:
 ,.
a,a
 , 
b,b
r,r
o,o
t,t
h,h
e,e
r,r
?,?
”,""""
 , 
“,<DEL>
V,<DEL>
e,<DEL>
r,<DEL>
y,<DEL>
",",<DEL>
 ,<DEL>
v,v
e,e
 , 
m,m
u,u
c,c
h,h
.,:
 , 
<INS>,'
N,N
o,o
t,t
h,h
i,i
n,n
g,g
 , 
c,c
o,o
u,u
l,l
<INS>,'
 , 
e,e
i,i
t,t
h,h
e,e
r,r
 , 
B,B
i,i
n,n
g,g
l,l
e,e
y,y
 , 
o,o
r,r
 , 
m,m
<INS>, 
<INS>,V
<INS>,e
<INS>,r
<INS>,y
<INS>,;
<INS>,:
p,<DEL>
o,<DEL>
m,<DEL>
o,<DEL>
h,<DEL>
u,<DEL>
.,<DEL>
 ,<DEL>
V,<DEL>
ů,<DEL>
n,<DEL>
ě,<DEL>
 ,<DEL>
p,<DEL>
e,<DEL>
č,<DEL>
e,<DEL>
n,<DEL>
ý,<DEL>
c,<DEL>
h,<DEL>
 ,<DEL>
b,<DEL>
r,<DEL>
a,<DEL>
m,<DEL>
b,<DEL>
o,<DEL>
r,<DEL>
ů,<DEL>
 ,<DEL>
v,<DEL>
n,<DEL>
i,<DEL>
k,<DEL>
l,<DEL>
a,<DEL>
 ,<DEL>
d,<DEL>
o,<DEL>
 ,<DEL>
p,<DEL>
o,<DEL>
k,<DEL>
o,<DEL>
j,<DEL>
e,<DEL>
.,<DEL>
 ,<DEL>
S,<DEL>
l,<DEL>
á,<DEL>
v,<DEL>
e,<DEL>
k,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
k,<DEL>
r,<DEL>
č,<DEL>
e,<DEL>
n,<DEL>
ý,<DEL>
 ,<DEL>
s,<DEL>
t,<DEL>
á,<DEL>
l,<DEL>
e,<DEL>
 ,<DEL>
u,<DEL>
 ,<DEL>
d,<DEL>
v,<DEL>
e,<DEL>
ř,<DEL>
í,<DEL>
",",<DEL>
 ,<DEL>
s,<DEL>
t,<DEL>
á,<DEL>
l,<DEL>
 ,<DEL>
j,<DEL>
a,<DEL>
k,<DEL>
o,<DEL>
 ,<DEL>
o,<DEL>
č,<DEL>
a,<DEL>
r,<DEL>
o,<DEL>
v,<DEL>
á,<DEL>
n,<DEL>
.,<DEL>
 ,<DEL>
Z,<DEL>
a,<DEL>
č,<DEL>
í,<DEL>
n,<DEL>
a,<DEL>
l,<DEL>
 ,<DEL>
t,<DEL>
u,<DEL>
š,<DEL>
i,<DEL>
t,<DEL>
",",<DEL>
 ,<DEL>
c,<DEL>
o,<DEL>
 ,<DEL>
s,<DEL>
e,<DEL>
 ,<DEL>
d,<DEL>
ě,<DEL>
j,<DEL>
e,<DEL>
 ,<DEL>
v,<DEL>
 ,<DEL>
j,<DEL>
e,<DEL>
h,<DEL>
o,<DEL>
 ,<DEL>
r,<DEL>
o,<DEL>
d,<DEL>
n,<DEL>
é,<DEL>
m,<DEL>
 ,<DEL>
d,<DEL>
o,<DEL>
m,<DEL>
k,<DEL>
u,<DEL>
.,<DEL>
 ,<DEL>
V,<DEL>
l,<DEL>
n,<DEL>
a,<DEL>
 ,<DEL>
r,<DEL>
a,<DEL>
d,<DEL>
o,<DEL>
s,<DEL>
t,<DEL>
i,<DEL>
 ,<DEL>
a,<DEL>
